ACADEMIC_PERIOD,MAJOR_CODE,SUBJECT,COURSE_NUMBER,SEQ_NUMBER,CRN,COURSE_TITLE,CREDIT_HRS,COURSE_CREDIT_RANGE,CREDIT_HR_SESSION,MEET_DAYS,BEGIN_TIME,END_TIME,CLASS_TIME,BLDG_CODE,ROOM_CODE,INSTRUCTOR1,INSTRUCTOR2,INSTRUCTOR3,COURSE_NOTES,COURSE_ATTRIBUTES,MAX_ENROLL,CURR_ENROLL,SEATS_REMAINING
201602,BIO,BIO,114,D,25560,Integr Concepts in Biology II,1,0 TO 1,1, M  W  F ,1230,1320,1230 - 0120pm,WALL,243,Paradise C,,,B2,NSRQ,16,0,16
201602,BIO,BIO,201,A,24732,Genetics,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,DANA,256,Hales K,,,PRQ,,16,0,16
201602,BIO,BIO,201,A,24732,Genetics,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,320,Hales K,,,PRQ,,16,0,16
201602,BIO,BIO,201,B,24734,Genetics,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,320,Hales K,,,PRQ,,16,0,16
201602,BIO,BIO,201,B,24734,Genetics,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,DANA,256,Hales K,,,PRQ,,16,0,16
201602,BIO,BIO,202,A,24898,Microbiology,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,DANA,256,Wessner D,,,PRQ,,16,0,16
201602,BIO,BIO,202,A,24898,Microbiology,1,0 TO 1,1, M  W  F ,1230,1320,1230 - 0120pm,WALL,320,Wessner D,,,PRQ,,16,0,16
201602,BIO,BIO,202,B,24899,Microbiology,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,DANA,256,Wessner D,,,PRQ,,16,0,16
201602,BIO,BIO,202,B,24899,Microbiology,1,0 TO 1,1, M  W  F ,1230,1320,1230 - 0120pm,WALL,320,Wessner D,,,PRQ,,16,0,16
201602,BIO,BIO,217,0,25561,Insects & People,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3234,Paradise C,,,PRQ,,32,0,32
201602,ENV,BIO,227,A,25062,Conservation Bio/Biodiversity,1,0 TO 1,1,  T  R  ,815,930,0815 - 0930am,WALL,243,Smith K,,,PRQ,NSRQ,16,0,16
201602,ENV,BIO,227,A,25062,Conservation Bio/Biodiversity,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,WATSON,247,Smith K,,,PRQ,NSRQ,16,0,16
201602,BIO,BIO,227,A,25062,Conservation Bio/Biodiversity,1,0 TO 1,1,  T  R  ,815,930,0815 - 0930am,WALL,243,Smith K,,,PRQ,NSRQ,16,0,16
201602,BIO,BIO,227,A,25062,Conservation Bio/Biodiversity,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,WATSON,247,Smith K,,,PRQ,NSRQ,16,0,16
201602,BIO,BIO,227,B,25063,Conservation Bio/Biodiversity,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,WATSON,247,Smith K,,,PRQ,NSRQ,16,0,16
201602,ENV,BIO,227,B,25063,Conservation Bio/Biodiversity,1,0 TO 1,1,  T  R  ,815,930,0815 - 0930am,WALL,243,Smith K,,,PRQ,NSRQ,16,0,16
201602,ENV,BIO,227,B,25063,Conservation Bio/Biodiversity,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,WATSON,247,Smith K,,,PRQ,NSRQ,16,0,16
201602,BIO,BIO,227,B,25063,Conservation Bio/Biodiversity,1,0 TO 1,1,  T  R  ,815,930,0815 - 0930am,WALL,243,Smith K,,,PRQ,NSRQ,16,0,16
201602,BIO,BIO,240,A,25064,Biostats for Life Scientists,,1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,243,Smith K,,,PRQ,MQRQ,16,0,16
201602,ENV,BIO,240,A,25064,Biostats for Life Scientists,,1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,243,Smith K,,,PRQ,MQRQ,16,0,16
201602,ENV,BIO,240,B,25529,Biostats for Life Scientists,1,1,1,  T  R  ,940,1055,0940 - 1055am,LIB,STUDIOD,Pittman S,,,PRQ,MQRQ,16,0,16
201602,ENV,BIO,240,B,25529,Biostats for Life Scientists,1,1,0,    R  ,1340,1455,0140 - 0255pm,CHAM,3130,Pittman S,,,PRQ,MQRQ,16,0,16
201602,BIO,BIO,240,B,25529,Biostats for Life Scientists,1,1,1,  T  R  ,940,1055,0940 - 1055am,LIB,STUDIOD,Pittman S,,,PRQ,MQRQ,16,0,16
201602,BIO,BIO,240,B,25529,Biostats for Life Scientists,1,1,0,    R  ,1340,1455,0140 - 0255pm,CHAM,3130,Pittman S,,,PRQ,MQRQ,16,0,16
201602,BIO,BIO,240,C,25562,Biostats for Life Scientists,,1,1,  T  R  ,815,930,0815 - 0930am,LIB,STUDIOD,Pittman S,,,PRQ,MQRQ,16,0,16
201602,ENV,BIO,240,C,25562,Biostats for Life Scientists,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,3130,Pittman S,,,PRQ,MQRQ,16,0,16
201602,ENV,BIO,240,C,25562,Biostats for Life Scientists,,1,1,  T  R  ,815,930,0815 - 0930am,LIB,STUDIOD,Pittman S,,,PRQ,MQRQ,16,0,16
201602,BIO,BIO,240,C,25562,Biostats for Life Scientists,,1,0,    R  ,1505,1620,0305 - 0420pm,CHAM,3130,Pittman S,,,PRQ,MQRQ,16,0,16
201602,COM,BIO,260,0,25065,Perspective on Darwinism,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1045,Putnam J,,,PRQ,,12,0,12
201602,BIO,BIO,260,0,25065,Perspective on Darwinism,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,1045,Putnam J,,,PRQ,,12,0,12
201602,BIO,BIO,261,A,25646,Light Microscopy 1,,1,1,  T  R  ,1215,1330,1215 - 0130pm,DANA,220,Lom B,,,PRQ,,8,0,8
201602,BIO,BIO,261,B,25647,Light Microscopy 1,,1,1,  T    ,1330,1620,0130 - 0420pm,DANA,220,Lom B,,,PRQ,,8,0,8
201602,BIO,BIO,262,0,24744,Seminar: Forensic Serology,,1,1,  T  R  ,1340,1455,0140 - 0255pm,WALL,106,Bernd K,,,"PRM,PRQ",,12,0,12
201602,BIO,BIO,305,A,22021,Microanatomy of Vertebrates,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1003,Putnam J,,,PRQ,,16,0,16
201602,BIO,BIO,305,A,22021,Microanatomy of Vertebrates,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WATSON,109,Putnam J,,,PRQ,,16,0,16
201602,BIO,BIO,305,B,22023,Microanatomy of Vertebrates,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WATSON,109,Putnam J,,,PRQ,,16,0,16
201602,BIO,BIO,305,B,22023,Microanatomy of Vertebrates,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,1003,Putnam J,,,PRQ,,16,0,16
201602,BIO,BIO,309,0,24610,Genomics,,1,1, M  W  F ,1430,1520,0230 - 0320pm,WALL,210,Campbell A,,,PRQ,,32,0,32
201602,BIO,BIO,310,0,22896,Human Physiology,,1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,210,Barsoum M,,,"34,PRQ",,32,0,32
201602,BIO,BIO,333,A,23894,Cellular & Molec Neuroscience,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,DANA,220,El Bejjani R,,,PRQ,,16,0,16
201602,BIO,BIO,333,A,23894,Cellular & Molec Neuroscience,1,0 TO 1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,106,El Bejjani R,,,PRQ,,16,0,16
201602,BIO,BIO,333,B,23896,Cellular & Molec Neuroscience,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,DANA,220,El Bejjani R,,,PRQ,,16,0,16
201602,BIO,BIO,333,B,23896,Cellular & Molec Neuroscience,1,0 TO 1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,106,El Bejjani R,,,PRQ,,16,0,16
201602,BIO,BIO,343,0,23560,Laboratory Methods in Genomics,,1,1,  T  R  ,940,1055,0940 - 1055am,WALL,B05,Campbell A,,,PRQ,,18,0,18
201602,BIO,BIO,360,0,24393,Biology of HIV/AIDS,,1,1,  T  R  ,1215,1330,1215 - 0130pm,DANA,153,Wessner D,,,PRQ,,12,0,12
201602,GSS,BIO,360,0,24393,Biology of HIV/AIDS,,1,1,  T  R  ,1215,1330,1215 - 0130pm,DANA,153,Wessner D,,,PRQ,,12,0,12
201602,BIO,BIO,364,0,24611,Immune System Dysfunction,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,1015,Sarafova S,,,PRQ,,12,0,12
201602,BIO,BIO,370,0,25633,Directed Reading in Biology,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,10,0,10
201602,BIO,BIO,371,0,25538,Research in Biology I,,1,1,      ,,,TBA ,,,Staff S,,,"PRM,PRQ",,30,0,30
201602,BIO,BIO,372,0,23966,Research in Biology II,,1,1,      ,,,TBA ,,,Staff S,,,"PRM,PRQ",,25,0,25
201602,BIO,BIO,373,0,24136,Research in Biology III,,1,1,      ,,,TBA ,,,Staff S,,,"PRM, PRQ",,20,0,20
201602,BIO,BIO,374,0,25648,Research in Biology III,,1,1,      ,,,TBA ,,,Staff S,,,"PRM,PRQ",,10,0,10
201602,BIO,BIO,379,0,25649,Thesis in Biology,,1,1,      ,,,TBA ,,,Staff S,,,"PRM,PRQ",,10,0,10
201602,CHE,BIO,395,0,25398,REG FOR CRN 25230,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,3068,Myers J,,,"PRQ,XLST",,0,0,0
201602,BIO,BIO,395,0,25398,REG FOR CRN 25230,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,3068,Myers J,,,"PRQ,XLST",,0,0,0
201602,ARC,CHE,106,A,22739,Chemistry of Art and Artifacts,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,235,Beeston R,,,"97,FEE3",NSRQ,16,0,16
201602,ARC,CHE,106,A,22739,Chemistry of Art and Artifacts,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Beeston R,,,"97,FEE3",NSRQ,16,0,16
201602,CHE,CHE,106,A,22739,Chemistry of Art and Artifacts,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,235,Beeston R,,,"97,FEE3",NSRQ,16,0,16
201602,CHE,CHE,106,A,22739,Chemistry of Art and Artifacts,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Beeston R,,,"97,FEE3",NSRQ,16,0,16
201602,ARC,CHE,106,B,22741,Chemistry of Art and Artifacts,1,0 TO 1,0,  T    ,1215,1620,1215 - 0420pm,WALL,235,Beeston R,,,"93,FEE3",NSRQ,16,0,16
201602,ARC,CHE,106,B,22741,Chemistry of Art and Artifacts,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Beeston R,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,106,B,22741,Chemistry of Art and Artifacts,1,0 TO 1,0,  T    ,1215,1620,1215 - 0420pm,WALL,235,Beeston R,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,106,B,22741,Chemistry of Art and Artifacts,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,320,Beeston R,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,A,20079,Principles of Chemistry,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,110,Striplin D,,,"97,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,A,20079,Principles of Chemistry,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,WALL,320,Striplin D,,,"97,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,B,20080,Principles of Chemistry,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,WALL,110,Striplin D,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,B,20080,Principles of Chemistry,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,WALL,320,Striplin D,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,C,20575,Principles of Chemistry,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,WALL,110,Offermann L,,,"97,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,C,20575,Principles of Chemistry,1,0 TO 1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,320,Offermann L,,,"97,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,D,20576,Principles of Chemistry,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WALL,110,Offermann L,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,115,D,20576,Principles of Chemistry,1,0 TO 1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,320,Offermann L,,,"93,FEE3",NSRQ,16,0,16
201602,CHE,CHE,230,A,25254,Intro to Biological Chemistry,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,335,Myers J,,,"97,FEE1,PRQ",NSRQ,12,0,12
201602,CHE,CHE,230,A,25254,Intro to Biological Chemistry,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,243,Myers J,,,"97,FEE1,PRQ",NSRQ,12,0,12
201602,CHE,CHE,230,B,25255,Intro to Biological Chemistry,1,0 TO 1,0,  T    ,1215,1620,1215 - 0420pm,WALL,335,Myers J,,,"97,FEE1,PRQ",NSRQ,12,0,12
201602,CHE,CHE,230,B,25255,Intro to Biological Chemistry,1,0 TO 1,1,  T  R  ,940,1055,0940 - 1055am,WALL,243,Myers J,,,"97,FEE1,PRQ",NSRQ,12,0,12
201602,CHE,CHE,240,A,25256,Intro to Inorganic Chemistry,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,WALL,235,Anstey M,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,240,A,25256,Intro to Inorganic Chemistry,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,243,Anstey M,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,240,B,25257,Intro to Inorganic Chemistry,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WALL,235,Anstey M,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,240,B,25257,Intro to Inorganic Chemistry,1,0 TO 1,1, M  W  F ,1030,1120,1030 - 1120am,WALL,243,Anstey M,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,250,A,25258,Intro to Organic Chemistry,1,0 TO 1,0, M     ,1330,1620,0130 - 0420pm,WALL,310,Carroll F,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,250,A,25258,Intro to Organic Chemistry,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,WALL,320,Carroll F,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,250,B,25259,Intro to Organic Chemistry,1,0 TO 1,0,  T    ,815,1055,0815 - 1055am,WALL,310,Carroll F,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,250,B,25259,Intro to Organic Chemistry,1,0 TO 1,1, M  W  F ,930,1020,0930 - 1020am,WALL,320,Carroll F,,,"97,FEE1,PRQ",NSRQ,16,0,16
201602,CHE,CHE,320,A,25260,Experimental Analytical Chem,1,0 TO 1,0,  T    ,1340,1620,0140 - 0420pm,WALL,345,Hauser C,,,"PRQ,97",,8,0,8
201602,CHE,CHE,320,A,25260,Experimental Analytical Chem,1,0 TO 1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,351,Hauser C,,,"PRQ,97",,8,0,8
201602,CHE,CHE,320,B,25261,Experimental Analytical Chem,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WALL,345,Hauser C,,,"PRQ,93",,8,0,8
201602,CHE,CHE,320,B,25261,Experimental Analytical Chem,1,0 TO 1,1,  T  R  ,1215,1330,1215 - 0130pm,WALL,351,Hauser C,,,"PRQ,93",,8,0,8
201602,CHE,CHE,350,A,25262,Experimental Organic Chem,1,0 TO 1,0,  T    ,1215,1330,1215 - 0130pm,WALL,310,Stevens E,,,"97,PRQ",,12,0,12
201602,CHE,CHE,350,A,25262,Experimental Organic Chem,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,WALL,243,Stevens E,,,"97,PRQ",,12,0,12
201602,CHE,CHE,350,B,25263,Experimental Organic Chem,1,0 TO 1,0,   W   ,1330,1620,0130 - 0420pm,WALL,310,Stevens E,,,"93,PRQ",,12,0,12
201602,CHE,CHE,350,B,25263,Experimental Organic Chem,1,0 TO 1,1, M  W  F ,830,920,0830 - 0920am,WALL,243,Stevens E,,,"93,PRQ",,12,0,12
201602,CHE,CHE,350,C,25264,Experimental Organic Chem,1,0 TO 1,0,    R  ,815,1055,0815 - 1055am,WALL,310,Snyder N,,,"93,PRQ",,16,0,16
201602,CHE,CHE,350,C,25264,Experimental Organic Chem,1,0 TO 1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,243,Snyder N,,,"93,PRQ",,16,0,16
201602,CHE,CHE,350,D,25359,Experimental Organic Chem,1,0 TO 1,0,    R  ,1340,1620,0140 - 0420pm,WALL,310,Snyder N,,,"97,PRQ",,16,0,16
201602,CHE,CHE,350,D,25359,Experimental Organic Chem,1,0 TO 1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,243,Snyder N,,,"97,PRQ",,16,0,16
201602,CHE,CHE,375,0,25614,Immunology/Immunopharmacology,,1,1, M  W  F ,930,1020,0930 - 1020am,WALL,243,Snyder N,,,,,14,0,14
201602,CHE,CHE,395,0,24506,Literature Investigation,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,20,0,20
201602,CHE,CHE,396,0,24505,Laboratory Research I,,1,1,      ,,,TBA ,,,Staff S,,,"123,PRM",,20,0,20
201602,CHE,CHE,397,0,24504,Laboratory Research II,,1,1,      ,,,TBA ,,,Staff S,,,"123,PRM,PRQ",,20,0,20
201602,CHE,CHE,430,0,25230,Sem in Biological Chemistry,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,3068,Myers J,,,"PRM,PRQ,XLST",,10,0,10
201602,BIO,CHE,430,0,25230,Sem in Biological Chemistry,,1,1,   W   ,1330,1620,0130 - 0420pm,CHAM,3068,Myers J,,,"PRM,PRQ,XLST",,10,0,10
201602,CHE,CHE,450,0,20991,Sem in Organic Chemistry,,1,1, M  W  F ,1130,1220,1130 - 1220pm,WALL,307,Carroll F,,,PRQ,,10,0,10
201602,CHE,CHE,496,0,20583,Senior Research I,,1,1,      ,,,TBA ,,,Staff S,,,"4,PRM",,20,0,20
201602,CHE,CHE,497,0,20592,Senior Research II,,1,1,      ,,,TBA ,,,Staff S,,,"4,PRM,PRQ",,20,0,20
201602,CHE,CHE,498,0,25370,Thesis Research,,1,1,      ,,,TBA ,,,Staff S,,,"4,PRQ,PRM",,20,0,20
201602,CHI,CHI,102,A,22567,Elementary Chinese II,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2209,Tsai Y,,,,,20,0,20
201602,CHI,CHI,102,B,23881,Elementary Chinese II,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2209,Tsai Y,,,,,20,0,20
201602,CHI,CHI,121,0,24111,Intro to Trad Chi Cult (trans),,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2068,Shao P,,,,CULT LBRQ,30,0,30
201602,EAS,CHI,121,0,24111,Intro to Trad Chi Cult (trans),,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,2068,Shao P,,,,CULT LBRQ,30,0,30
201602,CHI,CHI,201,0,25134,Intermediate Chinese I,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,3196,Staff S,,,,FRLG,20,0,20
201602,CHI,CHI,202,0,24126,Intermediate Chinese II,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,3196,Staff S,,,,FRLG,20,0,20
201602,EAS,CHI,225,0,24885,Detective in Fict&Film (trans),,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2068,Shao P,,,,CULT LTRQ,30,0,30
201602,CHI,CHI,225,0,24885,Detective in Fict&Film (trans),,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,2068,Shao P,,,,CULT LTRQ,30,0,30
201602,CHI,CHI,295,0,24706,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201602,CHI,CHI,302,0,25527,Advanced Chinese II,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,3198,Shao P,,,PRQ,FRLG,20,0,20
201602,CHI,CHI,351,0,25570,Adv Reading and Writing II,,1,1,      ,,,TBA ,,,Tsai Y,,,PRQ,FRLG,20,0,20
201602,CHI,CHI,395,0,24430,Independent Study,,1,1,      ,,,TBA ,,,Staff S,,,PRM,,5,0,5
201602,CIS,CIS,496,0,23270,Thesis,,1,1, M     ,1230,1320,1230 - 0120pm,CARO,112,Lozada E,,,PRQ,,20,0,20
201602,CLA,CLA,121,0,25567,Greek Lit in Translation,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,1062,Cheshire K,,,,LTRQ,30,0,30
201602,LIT,CLA,121,0,25567,Greek Lit in Translation,,1,1, M  W  F ,830,920,0830 - 0920am,CHAM,1062,Cheshire K,,,,LTRQ,30,0,30
201602,CLA,CLA,255,0,25565,Greek Sports & Athletic Festiv,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2130,Toumazou M,,,,LBRQ,30,0,30
201602,CLA,CLA,332,0,25627,Greeks and Persians,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,1015,Krentz P,,,,HTRQ,30,0,30
201602,CLA,CLA,441,0,25564,The Parthenon,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,1096,Toumazou M,,,XLST,,12,0,12
201602,ART,CLA,441,0,25564,The Parthenon,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,1096,Toumazou M,,,XLST,,12,0,12
201602,COM,COM,101,A,23594,Princ of Oral Communication,,1,1, M  W  F ,930,1020,0930 - 1020am,CHAM,B027,Martinez A,,,,LTRQ,16,0,16
201602,COM,COM,101,B,23596,Princ of Oral Communication,,1,1, M  W  F ,1130,1220,1130 - 1220pm,CHAM,B027,Marinelli K,,,,LTRQ,16,0,16
201602,COM,COM,101,C,24118,Principles of  Oral Comm.,,1,1, M  W  F ,1230,1320,1230 - 0120pm,CHAM,B027,Marinelli K,,,,LTRQ,16,0,16
201602,COM,COM,101,D,25590,Principles of  Oral Comm.,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,B027,Hogan J,,,,LTRQ,16,0,16
201602,COM,COM,202,0,25591,Rhetorical Criticism,,1,1,  T  R  ,1340,1455,0140 - 0255pm,CHAM,2146,Leslie A,,,,LTRQ,30,0,30
201602,AFR,COM,280,0,25151,Intercultural Communication,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2084,Leslie A,,,,CULT LBRQ,30,0,30
201602,COM,COM,280,0,25151,Intercultural Communication,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CHAM,2084,Leslie A,,,,CULT LBRQ,30,0,30
201602,COM,COM,290,0,25592,Persuasion and Propaganda,,1,1,  T  R  ,1215,1330,1215 - 0130pm,CHAM,2146,Hogan J,,,,LTRQ,30,0,30
201602,GSS,COM,315,0,24953,Media Effects,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Martinez A,,,"234,XLST",LBRQ,10,0,10
201602,FMS,COM,315,0,24953,Media Effects,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Martinez A,,,"234,XLST",LBRQ,10,0,10
201602,SOC,COM,315,0,24953,Media Effects,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Martinez A,,,"234,XLST",LBRQ,10,0,10
201602,COM,COM,315,0,24953,Media Effects,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Martinez A,,,"234,XLST",LBRQ,10,0,10
201602,DIG,COM,315,0,24953,Media Effects,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,2234,Martinez A,,,"234,XLST",LBRQ,10,0,10
201602,COM,COM,495,0,24514,Senior Capstone,,1,1, M     ,1330,1620,0130 - 0420pm,CHAM,1046,Martinez A,,,PRQ,,20,0,20
201602,DIG,CSC,108,0,25631,Exploring Computer Science,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CUNN,109,Ramanujan R,,,,MATH MQRQ,20,0,20
201602,CSC,CSC,108,0,25631,Exploring Computer Science,,1,1, M  W  F ,1430,1520,0230 - 0320pm,CUNN,109,Ramanujan R,,,,MATH MQRQ,20,0,20
201602,CSC,CSC,120,0,25477,REGISTER FOR CRN 25476,,1,1,  T  R  ,1505,1620,0305 - 0420pm,WALL,B05,Kabala J,,,XLST,MQRQ,0,0,0
201602,CSC,CSC,121,A,21493,Programming & Problem Solving,,1,1, M  W  F ,1030,1120,1030 - 1120am,LIB,B110,Peck T,,,,MQRQ,24,0,24
201602,DIG,CSC,121,A,21493,Programming & Problem Solving,,1,1, M  W  F ,1030,1120,1030 - 1120am,LIB,B110,Peck T,,,,MQRQ,24,0,24
201602,DIG,CSC,121,B,25184,Programming & Problem Solving,,1,1, M  W  F ,1130,1220,1130 - 1220pm,LIB,B110,Peck T,,,,MQRQ,24,0,24
201602,CSC,CSC,121,B,25184,Programming & Problem Solving,,1,1, M  W  F ,1130,1220,1130 - 1220pm,LIB,B110,Peck T,,,,MQRQ,24,0,24
201602,CSC,CSC,121,C,25444,Programming & Problem Solving,,1,1, M  W  F ,1330,1420,0130 - 0220pm,LIB,B110,Ramanujan R,,,,MQRQ,24,0,24
201602,DIG,CSC,121,C,25444,Programming & Problem Solving,,1,1, M  W  F ,1330,1420,0130 - 0220pm,LIB,B110,Ramanujan R,,,,MQRQ,24,0,24
201602,DIG,CSC,200,0,21943,REGISTER FOR CRN 20226,,1,1, M  W  F ,930,1020,0930 - 1020am,LIB,B110,Kuchera M,,,"PRQ,XLST",MQRQ,0,0,0
201602,CSC,CSC,200,0,21943,REGISTER FOR CRN 20226,,1,1, M  W  F ,930,1020,0930 - 1020am,LIB,B110,Kuchera M,,,"PRQ,XLST",MQRQ,0,0,0
201602,PHY,CSC,200,0,21943,REGISTER FOR CRN 20226,,1,1, M  W  F ,930,1020,0930 - 1020am,LIB,B110,Kuchera M,,,"PRQ,XLST",MQRQ,0,0,0
201602,CSC,CSC,221,A,24663,Data Structures,,1,1, M  W  F ,1230,1320,1230 - 0120pm,LIB,B110,Mendes H,,,PRQ,MQRQ,24,0,24
201602,CSC,CSC,221,B,25600,Data Structures,,1,1, M  W  F ,1430,1520,0230 - 0320pm,LIB,B110,Peck T,,,PRQ,MQRQ,24,0,24
201602,CSC,CSC,250,0,25447,Computer Organization,,1,1, M  W  F ,1030,1120,1030 - 1120am,CHAM,3198,Mendes H,,,,NONE,24,0,24
201602,CSC,CSC,250,0,25447,Computer Organization,,1,0, M  W  F ,1030,1120,1030 - 1120am,CHAM,LRC,Mendes H,,,,NONE,24,0,24
201602,CSC,CSC,324,0,24690,Theory of Computation,,1,1,  T  R  ,940,1055,0940 - 1055am,CHAM,2130,Mossinghoff M,,,PRQ,NONE,30,0,30
201602,CSC,CSC,370,0,25318,Artificial Intelligence,,1,1,  T  R  ,1505,1620,0305 - 0420pm,CUNN,109,Ramanujan R,,,PRQ,NONE,24,0,24
201602,CSC,CSC,397,0,25632,IS:Adv Software Dev/Science,,1,1,      ,,,TBA ,,,Staff S,,,,,0,0,0
201602,DIG,CSC,397,0,25632,IS:Adv Software Dev/Science,,1,1,      ,,,TBA ,,,Staff S,,,,,0,0,0
